//X,Y,Z,intensity,ping_no
-252.97526550,117.71209717,-7.71181393,-510.000000,39.000000
-252.91883850,117.85774231,-7.70870686,-510.000000,39.000000
-252.86209106,118.00417328,-7.70279884,-510.000000,39.000000
-252.80502319,118.15134430,-7.69407034,-510.000000,39.000000
-252.74766541,118.29920959,-7.68250179,-510.000000,39.000000
-252.67840576,118.47812653,-7.68667221,-510.000000,39.000000
-252.60896301,118.65745544,-7.68795729,-510.000000,39.000000
-252.53878784,118.83860016,-7.68448257,-510.000000,39.000000
-252.46336365,119.03344727,-7.68960619,-510.000000,39.000000
-252.38510132,119.23538208,-7.68242693,-510.000000,39.000000
-252.30114746,119.45215607,-7.68168306,-510.000000,39.000000
-252.22190857,119.65643311,-7.66493273,-510.000000,39.000000
-252.13693237,119.87564850,-7.65415239,-510.000000,39.000000
-252.02731323,120.15900421,-7.67003775,-510.000000,39.000000
-251.91137695,120.45874786,-7.68869114,-510.000000,39.000000
-251.79449463,120.76075745,-7.69933462,-510.000000,39.000000
-251.67672729,121.06488037,-7.70190001,-510.000000,39.000000
-259.24240112,101.78823853,-8.22815228,-510.000000,40.000000
-259.14324951,102.04644775,-8.24267197,-510.000000,40.000000
-259.05004883,102.28923798,-8.26168346,-510.000000,40.000000
-258.95730591,102.53075409,-8.27499580,-510.000000,40.000000
-258.86505127,102.77089691,-8.28264904,-510.000000,40.000000
-258.76522827,103.03030396,-8.25332165,-510.000000,40.000000
-258.67111206,103.27497101,-8.23066616,-510.000000,40.000000
-258.57800293,103.51693726,-8.20150185,-510.000000,40.000000
-258.48532104,103.75769806,-8.16800499,-510.000000,40.000000
-258.39520264,103.99165344,-8.12322140,-510.000000,40.000000
-258.30590820,104.22348785,-8.07349396,-510.000000,40.000000
-258.21740723,104.45314026,-8.01886749,-510.000000,40.000000
-258.13464355,104.66788483,-7.97180653,-510.000000,40.000000
-258.07846069,104.81418610,-7.97872829,-510.000000,40.000000
-258.02255249,104.95974731,-7.98298931,-510.000000,40.000000
-257.96691895,105.10453796,-7.98460865,-510.000000,40.000000
-257.91632080,105.23641205,-7.99661446,-510.000000,40.000000
-257.86239624,105.37659454,-7.98992729,-510.000000,40.000000
-257.80853271,105.51667786,-7.98159218,-510.000000,40.000000
-257.75531006,105.65508270,-7.97003365,-510.000000,40.000000
-257.70211792,105.79331207,-7.95682907,-510.000000,40.000000
-257.65048218,105.92750549,-7.93827343,-510.000000,40.000000
-257.59918213,106.06070709,-7.91746807,-510.000000,40.000000
-257.54827881,106.19289398,-7.89443111,-510.000000,40.000000
-257.50207520,106.31299591,-7.88324547,-510.000000,40.000000
-257.44851685,106.45183563,-7.83974838,-510.000000,40.000000
-257.39941406,106.57929993,-7.80889416,-510.000000,40.000000
-257.35098267,106.70491028,-7.77532673,-510.000000,40.000000
-257.30270386,106.83012390,-7.74034882,-510.000000,40.000000
-257.27191162,106.91048431,-7.76007938,-510.000000,40.000000
-257.24114990,106.99075317,-7.77875328,-510.000000,40.000000
-257.21044922,107.07092285,-7.79637432,-510.000000,40.000000
-257.17974854,107.15097046,-7.81294441,-510.000000,40.000000
-257.14611816,107.23846436,-7.81171989,-510.000000,40.000000
-257.11236572,107.32629395,-7.80987072,-510.000000,40.000000
-257.07904053,107.41294861,-7.80628967,-510.000000,40.000000
-257.04931641,107.49047852,-7.81742954,-510.000000,40.000000
-257.01290894,107.58491516,-7.79565811,-510.000000,40.000000
-256.97680664,107.67861938,-7.77258015,-510.000000,40.000000
-256.94097900,107.77158356,-7.74820995,-510.000000,40.000000
-256.90890503,107.85488892,-7.73827553,-510.000000,40.000000
-256.87759399,107.93621826,-7.72630501,-510.000000,40.000000
-256.84957886,108.00916290,-7.72964478,-510.000000,40.000000
-256.81860352,108.08960724,-7.71567726,-510.000000,40.000000
-256.79083252,108.16190338,-7.71718121,-510.000000,40.000000
-256.76049805,108.24067688,-7.70081425,-510.000000,40.000000
-256.73034668,108.31890106,-7.68346119,-510.000000,40.000000
-256.70040894,108.39656830,-7.66513348,-510.000000,40.000000
-256.67376709,108.46586609,-7.66219997,-510.000000,40.000000
-256.65084839,108.52572632,-7.67410374,-510.000000,40.000000
-256.62762451,108.58627319,-7.68576813,-510.000000,40.000000
-256.60470581,108.64604950,-7.69641113,-510.000000,40.000000
-256.58151245,108.70650482,-7.70680332,-510.000000,40.000000
-256.55892944,108.76543427,-7.71583080,-510.000000,40.000000
-256.53881836,108.81803131,-7.74138641,-510.000000,40.000000
-256.51895142,108.87009430,-7.76610279,-510.000000,40.000000
-256.49868774,108.92309570,-7.79068565,-510.000000,40.000000
-256.47109985,108.99458313,-7.76321030,-510.000000,40.000000
-256.44601440,109.05973053,-7.75226116,-510.000000,40.000000
-256.42132568,109.12377167,-7.74028206,-510.000000,40.000000
-256.39651489,109.18818665,-7.72792053,-510.000000,40.000000
-256.37454224,109.24542999,-7.73175240,-510.000000,40.000000
-256.35260010,109.30256653,-7.73501396,-510.000000,40.000000
-256.33071899,109.35958862,-7.73770714,-510.000000,40.000000
-256.31109619,109.41085052,-7.75718784,-510.000000,40.000000
-256.28759766,109.47179413,-7.74085331,-510.000000,40.000000
-256.26397705,109.53308868,-7.72415257,-510.000000,40.000000
-256.24078369,109.59323883,-7.70655727,-510.000000,40.000000
-256.21746826,109.65371704,-7.68859005,-510.000000,40.000000
-256.19656372,109.70807648,-7.68734741,-510.000000,40.000000
-256.17739868,109.75818634,-7.70345116,-510.000000,40.000000
-256.15655518,109.81237793,-7.70120621,-510.000000,40.000000
-256.13732910,109.86258698,-7.71638298,-510.000000,40.000000
-256.11862183,109.91143036,-7.73068523,-510.000000,40.000000
-256.09960938,109.96112823,-7.74477291,-510.000000,40.000000
-256.08081055,110.01017761,-7.75822449,-510.000000,40.000000
-256.06170654,110.06007385,-7.77144718,-510.000000,40.000000
-256.03808594,110.12100220,-7.73033714,-510.000000,40.000000
-256.01599121,110.17819214,-7.70671749,-510.000000,40.000000
-255.99436951,110.23419189,-7.68235970,-510.000000,40.000000
-255.97262573,110.29046631,-7.65762234,-510.000000,40.000000
-255.95437622,110.33811188,-7.66807556,-510.000000,40.000000
-255.93580627,110.38657379,-7.67827415,-510.000000,40.000000
-255.91748047,110.43437195,-7.68791103,-510.000000,40.000000
-255.89884949,110.48297119,-7.69727898,-510.000000,40.000000
-255.87930298,110.53371429,-7.68795967,-510.000000,40.000000
-255.86067200,110.58231354,-7.69647026,-510.000000,40.000000
-255.84228516,110.63024139,-7.70444202,-510.000000,40.000000
-255.82360840,110.67895508,-7.71212006,-510.000000,40.000000
-255.80422974,110.72925568,-7.70104599,-510.000000,40.000000
-255.78555298,110.77794647,-7.70786858,-510.000000,40.000000
-255.76713562,110.82595062,-7.71417713,-510.000000,40.000000
-255.74841309,110.87473297,-7.72016525,-510.000000,40.000000
-255.72921753,110.92453766,-7.70735931,-510.000000,40.000000
-255.71009827,110.97411346,-7.69411469,-510.000000,40.000000
-255.69108582,111.02345276,-7.68043613,-510.000000,40.000000
-255.67274475,111.07123566,-7.68465805,-510.000000,40.000000
-255.65466309,111.11831665,-7.68841934,-510.000000,40.000000
-255.63629150,111.16615295,-7.69183445,-510.000000,40.000000
-255.61820984,111.21327972,-7.69480038,-510.000000,40.000000
-255.59982300,111.26116180,-7.69740963,-510.000000,40.000000
-255.58142090,111.30906677,-7.69960976,-510.000000,40.000000
-255.56301880,111.35697937,-7.70140457,-510.000000,40.000000
-255.54460144,111.40489960,-7.70279217,-510.000000,40.000000
-255.52619934,111.45283508,-7.70377159,-510.000000,40.000000
-255.50778198,111.50077820,-7.70434380,-510.000000,40.000000
-255.48934937,111.54871368,-7.70450783,-510.000000,40.000000
-255.47093201,111.59665680,-7.70426464,-510.000000,40.000000
-255.45251465,111.64459229,-7.70361519,-510.000000,40.000000
-255.43408203,111.69252014,-7.70255661,-510.000000,40.000000
-255.41595459,111.73970032,-7.70111752,-510.000000,40.000000
-255.39753723,111.78760529,-7.69925117,-510.000000,40.000000
-255.37940979,111.83476257,-7.69701576,-510.000000,40.000000
-255.36099243,111.88262939,-7.69434166,-510.000000,40.000000
-255.34259033,111.93048096,-7.69126034,-510.000000,40.000000
-255.32420349,111.97830200,-7.68777275,-510.000000,40.000000
-255.30535889,112.02749634,-7.70220852,-510.000000,40.000000
-255.28665161,112.07614136,-7.69782639,-510.000000,40.000000
-255.26823425,112.12400055,-7.69310093,-510.000000,40.000000
-255.24955750,112.17256927,-7.68788528,-510.000000,40.000000
-255.23049927,112.22230530,-7.70061398,-510.000000,40.000000
-255.21179199,112.27091980,-7.69455051,-510.000000,40.000000
-255.19337463,112.31875610,-7.68816948,-510.000000,40.000000
-255.17469788,112.36727142,-7.68127346,-510.000000,40.000000
-255.15545654,112.41748810,-7.69227123,-510.000000,40.000000
-255.13676453,112.46603394,-7.68452358,-510.000000,40.000000
-255.11837769,112.51378632,-7.67648315,-510.000000,40.000000
-255.09973145,112.56221008,-7.66790581,-510.000000,40.000000
-255.08030701,112.61286163,-7.67715359,-510.000000,40.000000
-255.06138611,112.66201782,-7.66757298,-510.000000,40.000000
-255.04156494,112.71366882,-7.67576599,-510.000000,40.000000
-255.02264404,112.76280975,-7.66530228,-510.000000,40.000000
-255.00273132,112.81471252,-7.67256641,-510.000000,40.000000
-254.98379517,112.86382294,-7.66121674,-510.000000,40.000000
-254.96379089,112.91596985,-7.66754436,-510.000000,40.000000
-254.94488525,112.96503448,-7.65530968,-510.000000,40.000000
-254.92478943,113.01739502,-7.66069508,-510.000000,40.000000
-254.90560913,113.06713867,-7.64737129,-510.000000,40.000000
-254.88674927,113.11604309,-7.63381195,-510.000000,40.000000
-254.86766052,113.16557312,-7.61961174,-510.000000,40.000000
-254.84887695,113.21426392,-7.60519123,-510.000000,40.000000
-254.82986450,113.26356506,-7.59011841,-510.000000,40.000000
-254.81117249,113.31202698,-7.57483864,-510.000000,40.000000
-254.79223633,113.36109161,-7.55889797,-510.000000,40.000000
-254.77171326,113.41451263,-7.56029415,-510.000000,40.000000
-254.74664307,113.48021698,-7.59564018,-510.000000,40.000000
-254.72128296,113.54660797,-7.63024616,-510.000000,40.000000
-254.69567871,113.61367798,-7.66410351,-510.000000,40.000000
-254.66766357,113.68717957,-7.71453381,-510.000000,40.000000
-254.64775085,113.73877716,-7.69468021,-510.000000,40.000000
-254.62593079,113.79550934,-7.69187546,-510.000000,40.000000
-254.60607910,113.84692383,-7.67103004,-510.000000,40.000000
-254.58422852,113.90373993,-7.66713810,-510.000000,40.000000
-254.56176758,113.96212006,-7.66204357,-510.000000,40.000000
-254.53710938,114.02643585,-7.67366886,-510.000000,40.000000
-254.51452637,114.08513641,-7.66731262,-510.000000,40.000000
-254.48963928,114.15003204,-7.67756462,-510.000000,40.000000
-254.46925354,114.20277405,-7.65278053,-510.000000,40.000000
-254.44923401,114.25458527,-7.62785244,-510.000000,40.000000
-254.42900085,114.30691528,-7.60208416,-510.000000,40.000000
-254.40637207,114.36569977,-7.59280014,-510.000000,40.000000
-254.38034058,114.43351746,-7.59868526,-510.000000,40.000000
-254.35417175,114.50165558,-7.60377789,-510.000000,40.000000
-254.32789612,114.57010651,-7.60807323,-510.000000,40.000000
-254.30148315,114.63886261,-7.61156464,-510.000000,40.000000
-254.27137756,114.71744537,-7.62965775,-510.000000,40.000000
-254.24133301,114.79586029,-7.64716625,-510.000000,40.000000
-254.21076965,114.87556458,-7.66323948,-510.000000,40.000000
-254.17710876,114.96356201,-7.69472790,-510.000000,40.000000
-254.15551758,115.01933289,-7.66046524,-510.000000,40.000000
-254.13075256,115.08356476,-7.64147472,-510.000000,40.000000
-254.10598755,115.14776611,-7.62176037,-510.000000,40.000000
-254.08123779,115.21192169,-7.60131931,-510.000000,40.000000
-254.05249023,115.28665924,-7.59473133,-510.000000,40.000000
-254.02392578,115.36088562,-7.58769226,-510.000000,40.000000
-253.99501038,115.43603516,-7.57921028,-510.000000,40.000000
-253.96629333,115.51065826,-7.57028580,-510.000000,40.000000
-253.93666077,115.58762360,-7.55883026,-510.000000,40.000000
-253.90696716,115.66475677,-7.54636574,-510.000000,40.000000
-253.87721252,115.74204254,-7.53288746,-510.000000,40.000000
-253.84738159,115.81947327,-7.51839066,-510.000000,40.000000
-253.80116272,115.94026947,-7.56016922,-510.000000,40.000000
-253.75474548,116.06155396,-7.60055351,-510.000000,40.000000
-253.70758057,116.18475342,-7.63835716,-510.000000,40.000000
-253.66024780,116.30838776,-7.67475605,-510.000000,40.000000
-253.61569214,116.42454529,-7.69292450,-510.000000,40.000000
-253.57081604,116.54156494,-7.70919609,-510.000000,40.000000
-253.52558899,116.65941620,-7.72355556,-510.000000,40.000000
-253.47579956,116.78929901,-7.74991322,-510.000000,40.000000
-253.43305969,116.90047455,-7.74366856,-510.000000,40.000000
-253.39039612,117.01139069,-7.73631477,-510.000000,40.000000
-253.34727478,117.12351227,-7.72642231,-510.000000,40.000000
-253.29978943,117.24711609,-7.72882175,-510.000000,40.000000
-253.25540161,117.36242676,-7.71281528,-510.000000,40.000000
-253.21086121,117.47811890,-7.69484711,-510.000000,40.000000
-253.16618347,117.59416199,-7.67490482,-510.000000,40.000000
-253.11668396,117.72284698,-7.66579437,-510.000000,40.000000
-253.05607605,117.88068390,-7.67558479,-510.000000,40.000000
-252.99026489,118.05220032,-7.69476318,-510.000000,40.000000
-252.92393494,118.22500610,-7.71048069,-510.000000,40.000000
-252.85711670,118.39904785,-7.72270679,-510.000000,40.000000
-252.78808594,118.57871246,-7.72589493,-510.000000,40.000000
-252.71389771,118.77194214,-7.73802662,-510.000000,40.000000
-252.64393616,118.95394897,-7.73337269,-510.000000,40.000000
-252.56874084,119.14967346,-7.73729610,-510.000000,40.000000
-252.49592590,119.33894348,-7.71754456,-510.000000,40.000000
-252.41754150,119.54277802,-7.70458889,-510.000000,40.000000
-252.34399414,119.73381042,-7.67603207,-510.000000,40.000000
-252.26483154,119.93953705,-7.65381622,-510.000000,40.000000
-252.15585327,120.22332764,-7.66903210,-510.000000,40.000000
-252.04058838,120.52352142,-7.68698692,-510.000000,40.000000
-251.92440796,120.82597351,-7.69692612,-510.000000,40.000000
-251.80738831,121.13053131,-7.69878101,-510.000000,40.000000
-259.38308716,101.56749725,-8.42096233,-510.000000,41.000000
-259.26174927,101.88364410,-8.39551258,-510.000000,41.000000
-259.14642334,102.18417358,-8.37422943,-510.000000,41.000000
-259.02694702,102.49541473,-8.33358479,-510.000000,41.000000
-258.91345215,102.79103088,-8.29755592,-510.000000,41.000000
-258.81878662,103.03771973,-8.28027725,-510.000000,41.000000
-258.72479248,103.28257751,-8.25749207,-510.000000,41.000000
-258.63153076,103.52552795,-8.22924519,-510.000000,41.000000
-258.54412842,103.75330353,-8.20736313,-510.000000,41.000000
-258.46450806,103.96067047,-8.18547153,-510.000000,41.000000
-258.38519287,104.16725159,-8.16031456,-510.000000,41.000000
-258.30679321,104.37140656,-8.12996769,-510.000000,41.000000
-258.23364258,104.56199646,-8.10880470,-510.000000,41.000000
-258.16253662,104.74718475,-8.07933617,-510.000000,41.000000
-258.09646606,104.91925812,-8.05989075,-510.000000,41.000000
-258.02645874,105.10148621,-8.02343178,-510.000000,41.000000
-257.96145630,105.27076721,-7.99730968,-510.000000,41.000000
-257.90771484,105.41085815,-7.99028778,-510.000000,41.000000
-257.85400391,105.55084229,-7.98161602,-510.000000,41.000000
-257.80090332,105.68914032,-7.96972656,-510.000000,41.000000
-257.75238037,105.81569672,-7.96976757,-510.000000,41.000000
-257.70083618,105.94992065,-7.95102215,-510.000000,41.000000
-257.65405273,106.07184601,-7.94385815,-510.000000,41.000000
-257.60757446,106.19302368,-7.93471432,-510.000000,41.000000
-257.56134033,106.31342316,-7.92360592,-510.000000,41.000000
-257.52053833,106.41983795,-7.92273521,-510.000000,41.000000
-257.47964478,106.52647400,-7.92091751,-510.000000,41.000000
-257.43923950,106.63177490,-7.91683292,-510.000000,41.000000
-257.40286255,106.72676086,-7.92633915,-510.000000,41.000000
-257.36343384,106.82947540,-7.91796398,-510.000000,41.000000
-257.32424927,106.93157959,-7.90808296,-510.000000,41.000000
-257.28530884,107.03303528,-7.89670944,-510.000000,41.000000
-257.24661255,107.13385010,-7.88385487,-510.000000,41.000000
-257.20520020,107.24153137,-7.85276413,-510.000000,41.000000
-257.16763306,107.33934021,-7.83581924,-510.000000,41.000000
-257.13061523,107.43569946,-7.81694508,-510.000000,41.000000
-257.09356689,107.53210449,-7.79724693,-510.000000,41.000000
-257.06460571,107.60771942,-7.80607128,-510.000000,41.000000
-257.03570557,107.68313599,-7.81396008,-510.000000,41.000000
-257.00689697,107.75834656,-7.82091904,-510.000000,41.000000
-256.98162842,107.82447052,-7.84268188,-510.000000,41.000000
-256.95349121,107.89787292,-7.84692478,-510.000000,41.000000
-256.92514038,107.97178650,-7.85075855,-510.000000,41.000000
-256.89718628,108.04470825,-7.85324001,-510.000000,41.000000
-256.87231445,108.10979462,-7.87136745,-510.000000,41.000000
-256.84158325,108.18978119,-7.85560226,-510.000000,41.000000
-256.81103516,108.26922607,-7.83883858,-510.000000,41.000000
-256.78073120,108.34812164,-7.82108974,-510.000000,41.000000
-256.75366211,108.41866302,-7.81873512,-510.000000,41.000000
-256.71829224,108.51039124,-7.76541901,-510.000000,41.000000
-256.68600464,108.59423065,-7.72780418,-510.000000,41.000000
-256.65142822,108.68387604,-7.67215538,-510.000000,41.000000
-256.61987305,108.76585388,-7.63235569,-510.000000,41.000000
-256.59753418,108.82414246,-7.64097023,-510.000000,41.000000
-256.57769775,108.87609863,-7.66612530,-510.000000,41.000000
-256.55538940,108.93437958,-7.67360210,-510.000000,41.000000
-256.53546143,108.98660278,-7.69773197,-510.000000,41.000000
